city_name,batch,treatment_year,year,treated,post,is_pilot
库尔勒市,2,2014,2012,0,0,1
库尔勒市,2,2014,2013,0,0,1
库尔勒市,2,2014,2014,1,1,1
库尔勒市,2,2014,2015,1,1,1
库尔勒市,2,2014,2016,1,1,1
库尔勒市,2,2014,2017,1,1,1
库尔勒市,2,2014,2018,1,1,1
库尔勒市,2,2014,2019,1,1,1
库尔勒市,2,2014,2020,1,1,1
库尔勒市,2,2014,2021,1,1,1
库尔勒市,2,2014,2022,1,1,1
库尔勒市,2,2014,2023,1,1,1
昌吉市,2,2014,2008,0,0,1
昌吉市,2,2014,2009,0,0,1
昌吉市,2,2014,2010,0,0,1
昌吉市,2,2014,2011,0,0,1
昌吉市,2,2014,2012,0,0,1
昌吉市,2,2014,2013,0,0,1
昌吉市,2,2014,2014,1,1,1
昌吉市,2,2014,2015,1,1,1
昌吉市,2,2014,2016,1,1,1
昌吉市,2,2014,2017,1,1,1
昌吉市,2,2014,2018,1,1,1
昌吉市,2,2014,2019,1,1,1
昌吉市,2,2014,2020,1,1,1
昌吉市,2,2014,2021,1,1,1
昌吉市,2,2014,2022,1,1,1
昌吉市,2,2014,2023,1,1,1
张家口市,3,2015,2008,0,0,1
张家口市,3,2015,2009,0,0,1
张家口市,3,2015,2010,0,0,1
张家口市,3,2015,2011,0,0,1
张家口市,3,2015,2012,0,0,1
张家口市,3,2015,2013,0,0,1
张家口市,3,2015,2014,0,0,1
张家口市,3,2015,2015,1,1,1
张家口市,3,2015,2016,1,1,1
张家口市,3,2015,2017,1,1,1
张家口市,3,2015,2018,1,1,1
张家口市,3,2015,2019,1,1,1
张家口市,3,2015,2020,1,1,1
张家口市,3,2015,2021,1,1,1
张家口市,3,2015,2022,1,1,1
张家口市,3,2015,2023,1,1,1
承德市,3,2015,2008,0,0,1
承德市,3,2015,2009,0,0,1
承德市,3,2015,2010,0,0,1
承德市,3,2015,2011,0,0,1
承德市,3,2015,2012,0,0,1
承德市,3,2015,2013,0,0,1
承德市,3,2015,2014,0,0,1
承德市,3,2015,2015,1,1,1
承德市,3,2015,2016,1,1,1
承德市,3,2015,2017,1,1,1
承德市,3,2015,2018,1,1,1
承德市,3,2015,2019,1,1,1
承德市,3,2015,2020,1,1,1
承德市,3,2015,2021,1,1,1
承德市,3,2015,2022,1,1,1
承德市,3,2015,2023,1,1,1
忻州市,3,2015,2008,0,0,1
忻州市,3,2015,2009,0,0,1
忻州市,3,2015,2010,0,0,1
忻州市,3,2015,2011,0,0,1
忻州市,3,2015,2012,0,0,1
忻州市,3,2015,2013,0,0,1
忻州市,3,2015,2014,0,0,1
忻州市,3,2015,2015,1,1,1
忻州市,3,2015,2016,1,1,1
忻州市,3,2015,2017,1,1,1
忻州市,3,2015,2018,1,1,1
忻州市,3,2015,2019,1,1,1
忻州市,3,2015,2020,1,1,1
忻州市,3,2015,2021,1,1,1
忻州市,3,2015,2022,1,1,1
忻州市,3,2015,2023,1,1,1
阳泉市,3,2015,2008,0,0,1
阳泉市,3,2015,2009,0,0,1
阳泉市,3,2015,2010,0,0,1
阳泉市,3,2015,2011,0,0,1
阳泉市,3,2015,2012,0,0,1
阳泉市,3,2015,2013,0,0,1
阳泉市,3,2015,2014,0,0,1
阳泉市,3,2015,2015,1,1,1
阳泉市,3,2015,2016,1,1,1
阳泉市,3,2015,2017,1,1,1
阳泉市,3,2015,2018,1,1,1
阳泉市,3,2015,2019,1,1,1
阳泉市,3,2015,2020,1,1,1
阳泉市,3,2015,2021,1,1,1
阳泉市,3,2015,2022,1,1,1
阳泉市,3,2015,2023,1,1,1
临汾市,3,2015,2008,0,0,1
临汾市,3,2015,2009,0,0,1
临汾市,3,2015,2010,0,0,1
临汾市,3,2015,2011,0,0,1
临汾市,3,2015,2012,0,0,1
临汾市,3,2015,2013,0,0,1
临汾市,3,2015,2014,0,0,1
临汾市,3,2015,2015,1,1,1
临汾市,3,2015,2016,1,1,1
临汾市,3,2015,2017,1,1,1
临汾市,3,2015,2018,1,1,1
临汾市,3,2015,2019,1,1,1
临汾市,3,2015,2020,1,1,1
临汾市,3,2015,2021,1,1,1
临汾市,3,2015,2022,1,1,1
临汾市,3,2015,2023,1,1,1
晋中市,3,2015,2008,0,0,1
晋中市,3,2015,2009,0,0,1
晋中市,3,2015,2010,0,0,1
晋中市,3,2015,2011,0,0,1
晋中市,3,2015,2012,0,0,1
晋中市,3,2015,2013,0,0,1
晋中市,3,2015,2014,0,0,1
晋中市,3,2015,2015,1,1,1
晋中市,3,2015,2016,1,1,1
晋中市,3,2015,2017,1,1,1
晋中市,3,2015,2018,1,1,1
晋中市,3,2015,2019,1,1,1
晋中市,3,2015,2020,1,1,1
晋中市,3,2015,2021,1,1,1
晋中市,3,2015,2022,1,1,1
晋中市,3,2015,2023,1,1,1
呼伦贝尔市,3,2015,2008,0,0,1
呼伦贝尔市,3,2015,2009,0,0,1
呼伦贝尔市,3,2015,2010,0,0,1
呼伦贝尔市,3,2015,2011,0,0,1
呼伦贝尔市,3,2015,2012,0,0,1
呼伦贝尔市,3,2015,2013,0,0,1
呼伦贝尔市,3,2015,2014,0,0,1
呼伦贝尔市,3,2015,2015,1,1,1
呼伦贝尔市,3,2015,2016,1,1,1
呼伦贝尔市,3,2015,2017,1,1,1
呼伦贝尔市,3,2015,2018,1,1,1
呼伦贝尔市,3,2015,2019,1,1,1
呼伦贝尔市,3,2015,2020,1,1,1
呼伦贝尔市,3,2015,2021,1,1,1
呼伦贝尔市,3,2015,2022,1,1,1
呼伦贝尔市,3,2015,2023,1,1,1
锡林郭勒盟,3,2015,2008,0,0,1
锡林郭勒盟,3,2015,2009,0,0,1
锡林郭勒盟,3,2015,2010,0,0,1
锡林郭勒盟,3,2015,2011,0,0,1
锡林郭勒盟,3,2015,2012,0,0,1
锡林郭勒盟,3,2015,2013,0,0,1
锡林郭勒盟,3,2015,2014,0,0,1
锡林郭勒盟,3,2015,2015,1,1,1
锡林郭勒盟,3,2015,2016,1,1,1
锡林郭勒盟,3,2015,2017,1,1,1
锡林郭勒盟,3,2015,2018,1,1,1
锡林郭勒盟,3,2015,2019,1,1,1
锡林郭勒盟,3,2015,2020,1,1,1
锡林郭勒盟,3,2015,2021,1,1,1
锡林郭勒盟,3,2015,2022,1,1,1
锡林郭勒盟,3,2015,2023,1,1,1
乌兰察布市,3,2015,2008,0,0,1
乌兰察布市,3,2015,2009,0,0,1
乌兰察布市,3,2015,2010,0,0,1
乌兰察布市,3,2015,2011,0,0,1
乌兰察布市,3,2015,2012,0,0,1
乌兰察布市,3,2015,2013,0,0,1
乌兰察布市,3,2015,2014,0,0,1
乌兰察布市,3,2015,2015,1,1,1
乌兰察布市,3,2015,2016,1,1,1
乌兰察布市,3,2015,2017,1,1,1
乌兰察布市,3,2015,2018,1,1,1
乌兰察布市,3,2015,2019,1,1,1
乌兰察布市,3,2015,2020,1,1,1
乌兰察布市,3,2015,2021,1,1,1
乌兰察布市,3,2015,2022,1,1,1
乌兰察布市,3,2015,2023,1,1,1
丹东市,3,2015,2008,0,0,1
丹东市,3,2015,2009,0,0,1
丹东市,3,2015,2010,0,0,1
丹东市,3,2015,2011,0,0,1
丹东市,3,2015,2012,0,0,1
丹东市,3,2015,2013,0,0,1
丹东市,3,2015,2014,0,0,1
丹东市,3,2015,2015,1,1,1
丹东市,3,2015,2016,1,1,1
丹东市,3,2015,2017,1,1,1
丹东市,3,2015,2018,1,1,1
丹东市,3,2015,2019,1,1,1
丹东市,3,2015,2020,1,1,1
丹东市,3,2015,2021,1,1,1
丹东市,3,2015,2022,1,1,1
丹东市,3,2015,2023,1,1,1
锦州市,3,2015,2008,0,0,1
锦州市,3,2015,2009,0,0,1
锦州市,3,2015,2010,0,0,1
锦州市,3,2015,2011,0,0,1
锦州市,3,2015,2012,0,0,1
锦州市,3,2015,2013,0,0,1
锦州市,3,2015,2014,0,0,1
锦州市,3,2015,2015,1,1,1
锦州市,3,2015,2016,1,1,1
锦州市,3,2015,2017,1,1,1
锦州市,3,2015,2018,1,1,1
锦州市,3,2015,2019,1,1,1
锦州市,3,2015,2020,1,1,1
锦州市,3,2015,2021,1,1,1
锦州市,3,2015,2022,1,1,1
锦州市,3,2015,2023,1,1,1
阜新市,3,2015,2008,0,0,1
阜新市,3,2015,2009,0,0,1
阜新市,3,2015,2010,0,0,1
阜新市,3,2015,2011,0,0,1
阜新市,3,2015,2012,0,0,1
阜新市,3,2015,2013,0,0,1
阜新市,3,2015,2014,0,0,1
阜新市,3,2015,2015,1,1,1
阜新市,3,2015,2016,1,1,1
阜新市,3,2015,2017,1,1,1
阜新市,3,2015,2018,1,1,1
阜新市,3,2015,2019,1,1,1
阜新市,3,2015,2020,1,1,1
阜新市,3,2015,2021,1,1,1
阜新市,3,2015,2022,1,1,1
阜新市,3,2015,2023,1,1,1
朝阳市,3,2015,2008,0,0,1
朝阳市,3,2015,2009,0,0,1
朝阳市,3,2015,2010,0,0,1
朝阳市,3,2015,2011,0,0,1
朝阳市,3,2015,2012,0,0,1
朝阳市,3,2015,2013,0,0,1
朝阳市,3,2015,2014,0,0,1
朝阳市,3,2015,2015,1,1,1
朝阳市,3,2015,2016,1,1,1
朝阳市,3,2015,2017,1,1,1
朝阳市,3,2015,2018,1,1,1
朝阳市,3,2015,2019,1,1,1
朝阳市,3,2015,2020,1,1,1
朝阳市,3,2015,2021,1,1,1
朝阳市,3,2015,2022,1,1,1
朝阳市,3,2015,2023,1,1,1
葫芦岛市,3,2015,2008,0,0,1
葫芦岛市,3,2015,2009,0,0,1
葫芦岛市,3,2015,2010,0,0,1
葫芦岛市,3,2015,2011,0,0,1
葫芦岛市,3,2015,2012,0,0,1
葫芦岛市,3,2015,2013,0,0,1
葫芦岛市,3,2015,2014,0,0,1
葫芦岛市,3,2015,2015,1,1,1
葫芦岛市,3,2015,2016,1,1,1
葫芦岛市,3,2015,2017,1,1,1
葫芦岛市,3,2015,2018,1,1,1
葫芦岛市,3,2015,2019,1,1,1
葫芦岛市,3,2015,2020,1,1,1
葫芦岛市,3,2015,2021,1,1,1
葫芦岛市,3,2015,2022,1,1,1
葫芦岛市,3,2015,2023,1,1,1
白城市,3,2015,2008,0,0,1
白城市,3,2015,2009,0,0,1
白城市,3,2015,2010,0,0,1
白城市,3,2015,2011,0,0,1
白城市,3,2015,2012,0,0,1
白城市,3,2015,2013,0,0,1
白城市,3,2015,2014,0,0,1
白城市,3,2015,2015,1,1,1
白城市,3,2015,2016,1,1,1
白城市,3,2015,2017,1,1,1
白城市,3,2015,2018,1,1,1
白城市,3,2015,2019,1,1,1
白城市,3,2015,2020,1,1,1
白城市,3,2015,2021,1,1,1
白城市,3,2015,2022,1,1,1
白城市,3,2015,2023,1,1,1
白山市,3,2015,2008,0,0,1
白山市,3,2015,2009,0,0,1
白山市,3,2015,2010,0,0,1
白山市,3,2015,2011,0,0,1
白山市,3,2015,2012,0,0,1
白山市,3,2015,2013,0,0,1
白山市,3,2015,2014,0,0,1
白山市,3,2015,2015,1,1,1
白山市,3,2015,2016,1,1,1
白山市,3,2015,2017,1,1,1
白山市,3,2015,2018,1,1,1
白山市,3,2015,2019,1,1,1
白山市,3,2015,2020,1,1,1
白山市,3,2015,2021,1,1,1
白山市,3,2015,2022,1,1,1
白山市,3,2015,2023,1,1,1
松原市,3,2015,2008,0,0,1
松原市,3,2015,2009,0,0,1
松原市,3,2015,2010,0,0,1
松原市,3,2015,2011,0,0,1
松原市,3,2015,2012,0,0,1
松原市,3,2015,2013,0,0,1
松原市,3,2015,2014,0,0,1
松原市,3,2015,2015,1,1,1
松原市,3,2015,2016,1,1,1
松原市,3,2015,2017,1,1,1
松原市,3,2015,2018,1,1,1
松原市,3,2015,2019,1,1,1
松原市,3,2015,2020,1,1,1
松原市,3,2015,2021,1,1,1
松原市,3,2015,2022,1,1,1
松原市,3,2015,2023,1,1,1
伊春市,3,2015,2008,0,0,1
伊春市,3,2015,2009,0,0,1
伊春市,3,2015,2010,0,0,1
伊春市,3,2015,2011,0,0,1
伊春市,3,2015,2012,0,0,1
伊春市,3,2015,2013,0,0,1
伊春市,3,2015,2014,0,0,1
伊春市,3,2015,2015,1,1,1
伊春市,3,2015,2016,1,1,1
伊春市,3,2015,2017,1,1,1
伊春市,3,2015,2018,1,1,1
伊春市,3,2015,2019,1,1,1
伊春市,3,2015,2020,1,1,1
伊春市,3,2015,2021,1,1,1
伊春市,3,2015,2022,1,1,1
伊春市,3,2015,2023,1,1,1
七台河市,3,2015,2008,0,0,1
七台河市,3,2015,2009,0,0,1
七台河市,3,2015,2010,0,0,1
七台河市,3,2015,2011,0,0,1
七台河市,3,2015,2012,0,0,1
七台河市,3,2015,2013,0,0,1
七台河市,3,2015,2014,0,0,1
七台河市,3,2015,2015,1,1,1
七台河市,3,2015,2016,1,1,1
七台河市,3,2015,2017,1,1,1
七台河市,3,2015,2018,1,1,1
七台河市,3,2015,2019,1,1,1
七台河市,3,2015,2020,1,1,1
七台河市,3,2015,2021,1,1,1
七台河市,3,2015,2022,1,1,1
七台河市,3,2015,2023,1,1,1
双鸭山市,3,2015,2008,0,0,1
双鸭山市,3,2015,2009,0,0,1
双鸭山市,3,2015,2010,0,0,1
双鸭山市,3,2015,2011,0,0,1
双鸭山市,3,2015,2012,0,0,1
双鸭山市,3,2015,2013,0,0,1
双鸭山市,3,2015,2014,0,0,1
双鸭山市,3,2015,2015,1,1,1
双鸭山市,3,2015,2016,1,1,1
双鸭山市,3,2015,2017,1,1,1
双鸭山市,3,2015,2018,1,1,1
双鸭山市,3,2015,2019,1,1,1
双鸭山市,3,2015,2020,1,1,1
双鸭山市,3,2015,2021,1,1,1
双鸭山市,3,2015,2022,1,1,1
双鸭山市,3,2015,2023,1,1,1
黑河市,3,2015,2008,0,0,1
黑河市,3,2015,2009,0,0,1
黑河市,3,2015,2010,0,0,1
黑河市,3,2015,2011,0,0,1
黑河市,3,2015,2012,0,0,1
黑河市,3,2015,2013,0,0,1
黑河市,3,2015,2014,0,0,1
黑河市,3,2015,2015,1,1,1
黑河市,3,2015,2016,1,1,1
黑河市,3,2015,2017,1,1,1
黑河市,3,2015,2018,1,1,1
黑河市,3,2015,2019,1,1,1
黑河市,3,2015,2020,1,1,1
黑河市,3,2015,2021,1,1,1
黑河市,3,2015,2022,1,1,1
黑河市,3,2015,2023,1,1,1
连云港市,3,2015,2008,0,0,1
连云港市,3,2015,2009,0,0,1
连云港市,3,2015,2010,0,0,1
连云港市,3,2015,2011,0,0,1
连云港市,3,2015,2012,0,0,1
连云港市,3,2015,2013,0,0,1
连云港市,3,2015,2014,0,0,1
连云港市,3,2015,2015,1,1,1
连云港市,3,2015,2016,1,1,1
连云港市,3,2015,2017,1,1,1
连云港市,3,2015,2018,1,1,1
连云港市,3,2015,2019,1,1,1
连云港市,3,2015,2020,1,1,1
连云港市,3,2015,2021,1,1,1
连云港市,3,2015,2022,1,1,1
连云港市,3,2015,2023,1,1,1
绍兴市,3,2015,2008,0,0,1
绍兴市,3,2015,2009,0,0,1
绍兴市,3,2015,2010,0,0,1
绍兴市,3,2015,2011,0,0,1
绍兴市,3,2015,2012,0,0,1
绍兴市,3,2015,2013,0,0,1
绍兴市,3,2015,2014,0,0,1
绍兴市,3,2015,2015,1,1,1
绍兴市,3,2015,2016,1,1,1
绍兴市,3,2015,2017,1,1,1
绍兴市,3,2015,2018,1,1,1
绍兴市,3,2015,2019,1,1,1
绍兴市,3,2015,2020,1,1,1
绍兴市,3,2015,2021,1,1,1
绍兴市,3,2015,2022,1,1,1
绍兴市,3,2015,2023,1,1,1
滁州市,3,2015,2008,0,0,1
滁州市,3,2015,2009,0,0,1
滁州市,3,2015,2010,0,0,1
滁州市,3,2015,2011,0,0,1
滁州市,3,2015,2012,0,0,1
滁州市,3,2015,2013,0,0,1
滁州市,3,2015,2014,0,0,1
滁州市,3,2015,2015,1,1,1
滁州市,3,2015,2016,1,1,1
滁州市,3,2015,2017,1,1,1
滁州市,3,2015,2018,1,1,1
滁州市,3,2015,2019,1,1,1
滁州市,3,2015,2020,1,1,1
滁州市,3,2015,2021,1,1,1
滁州市,3,2015,2022,1,1,1
滁州市,3,2015,2023,1,1,1
宣城市,3,2015,2008,0,0,1
宣城市,3,2015,2009,0,0,1
宣城市,3,2015,2010,0,0,1
宣城市,3,2015,2011,0,0,1
宣城市,3,2015,2012,0,0,1
宣城市,3,2015,2013,0,0,1
宣城市,3,2015,2014,0,0,1
宣城市,3,2015,2015,1,1,1
宣城市,3,2015,2016,1,1,1
宣城市,3,2015,2017,1,1,1
宣城市,3,2015,2018,1,1,1
宣城市,3,2015,2019,1,1,1
宣城市,3,2015,2020,1,1,1
宣城市,3,2015,2021,1,1,1
宣城市,3,2015,2022,1,1,1
宣城市,3,2015,2023,1,1,1
亳州市,3,2015,2008,0,0,1
亳州市,3,2015,2009,0,0,1
亳州市,3,2015,2010,0,0,1
亳州市,3,2015,2011,0,0,1
亳州市,3,2015,2012,0,0,1
亳州市,3,2015,2013,0,0,1
亳州市,3,2015,2014,0,0,1
亳州市,3,2015,2015,1,1,1
亳州市,3,2015,2016,1,1,1
亳州市,3,2015,2017,1,1,1
亳州市,3,2015,2018,1,1,1
亳州市,3,2015,2019,1,1,1
亳州市,3,2015,2020,1,1,1
亳州市,3,2015,2021,1,1,1
亳州市,3,2015,2022,1,1,1
亳州市,3,2015,2023,1,1,1
六安市,3,2015,2008,0,0,1
六安市,3,2015,2009,0,0,1
六安市,3,2015,2010,0,0,1
六安市,3,2015,2011,0,0,1
六安市,3,2015,2012,0,0,1
六安市,3,2015,2013,0,0,1
六安市,3,2015,2014,0,0,1
六安市,3,2015,2015,1,1,1
六安市,3,2015,2016,1,1,1
六安市,3,2015,2017,1,1,1
六安市,3,2015,2018,1,1,1
六安市,3,2015,2019,1,1,1
六安市,3,2015,2020,1,1,1
六安市,3,2015,2021,1,1,1
六安市,3,2015,2022,1,1,1
六安市,3,2015,2023,1,1,1
池州市,3,2015,2008,0,0,1
池州市,3,2015,2009,0,0,1
池州市,3,2015,2010,0,0,1
池州市,3,2015,2011,0,0,1
池州市,3,2015,2012,0,0,1
池州市,3,2015,2013,0,0,1
池州市,3,2015,2014,0,0,1
池州市,3,2015,2015,1,1,1
池州市,3,2015,2016,1,1,1
池州市,3,2015,2017,1,1,1
池州市,3,2015,2018,1,1,1
池州市,3,2015,2019,1,1,1
池州市,3,2015,2020,1,1,1
池州市,3,2015,2021,1,1,1
池州市,3,2015,2022,1,1,1
池州市,3,2015,2023,1,1,1
宁德市,3,2015,2008,0,0,1
宁德市,3,2015,2009,0,0,1
宁德市,3,2015,2010,0,0,1
宁德市,3,2015,2011,0,0,1
宁德市,3,2015,2012,0,0,1
宁德市,3,2015,2013,0,0,1
宁德市,3,2015,2014,0,0,1
宁德市,3,2015,2015,1,1,1
宁德市,3,2015,2016,1,1,1
宁德市,3,2015,2017,1,1,1
宁德市,3,2015,2018,1,1,1
宁德市,3,2015,2019,1,1,1
宁德市,3,2015,2020,1,1,1
宁德市,3,2015,2021,1,1,1
宁德市,3,2015,2022,1,1,1
宁德市,3,2015,2023,1,1,1
南平市,3,2015,2008,0,0,1
南平市,3,2015,2009,0,0,1
南平市,3,2015,2010,0,0,1
南平市,3,2015,2011,0,0,1
南平市,3,2015,2012,0,0,1
南平市,3,2015,2013,0,0,1
南平市,3,2015,2014,0,0,1
南平市,3,2015,2015,1,1,1
南平市,3,2015,2016,1,1,1
南平市,3,2015,2017,1,1,1
南平市,3,2015,2018,1,1,1
南平市,3,2015,2019,1,1,1
南平市,3,2015,2020,1,1,1
南平市,3,2015,2021,1,1,1
南平市,3,2015,2022,1,1,1
南平市,3,2015,2023,1,1,1
三明市,3,2015,2008,0,0,1
三明市,3,2015,2009,0,0,1
三明市,3,2015,2010,0,0,1
三明市,3,2015,2011,0,0,1
三明市,3,2015,2012,0,0,1
三明市,3,2015,2013,0,0,1
三明市,3,2015,2014,0,0,1
三明市,3,2015,2015,1,1,1
三明市,3,2015,2016,1,1,1
三明市,3,2015,2017,1,1,1
三明市,3,2015,2018,1,1,1
三明市,3,2015,2019,1,1,1
三明市,3,2015,2020,1,1,1
三明市,3,2015,2021,1,1,1
三明市,3,2015,2022,1,1,1
三明市,3,2015,2023,1,1,1
上饶市,3,2015,2008,0,0,1
上饶市,3,2015,2009,0,0,1
上饶市,3,2015,2010,0,0,1
上饶市,3,2015,2011,0,0,1
上饶市,3,2015,2012,0,0,1
上饶市,3,2015,2013,0,0,1
上饶市,3,2015,2014,0,0,1
上饶市,3,2015,2015,1,1,1
上饶市,3,2015,2016,1,1,1
上饶市,3,2015,2017,1,1,1
上饶市,3,2015,2018,1,1,1
上饶市,3,2015,2019,1,1,1
上饶市,3,2015,2020,1,1,1
上饶市,3,2015,2021,1,1,1
上饶市,3,2015,2022,1,1,1
上饶市,3,2015,2023,1,1,1
抚州市,3,2015,2008,0,0,1
抚州市,3,2015,2009,0,0,1
抚州市,3,2015,2010,0,0,1
抚州市,3,2015,2011,0,0,1
抚州市,3,2015,2012,0,0,1
抚州市,3,2015,2013,0,0,1
抚州市,3,2015,2014,0,0,1
抚州市,3,2015,2015,1,1,1
抚州市,3,2015,2016,1,1,1
抚州市,3,2015,2017,1,1,1
抚州市,3,2015,2018,1,1,1
抚州市,3,2015,2019,1,1,1
抚州市,3,2015,2020,1,1,1
抚州市,3,2015,2021,1,1,1
抚州市,3,2015,2022,1,1,1
抚州市,3,2015,2023,1,1,1
宜春市,3,2015,2008,0,0,1
宜春市,3,2015,2009,0,0,1
宜春市,3,2015,2010,0,0,1
宜春市,3,2015,2011,0,0,1
宜春市,3,2015,2012,0,0,1
宜春市,3,2015,2013,0,0,1
宜春市,3,2015,2014,0,0,1
宜春市,3,2015,2015,1,1,1
宜春市,3,2015,2016,1,1,1
宜春市,3,2015,2017,1,1,1
宜春市,3,2015,2018,1,1,1
宜春市,3,2015,2019,1,1,1
宜春市,3,2015,2020,1,1,1
宜春市,3,2015,2021,1,1,1
宜春市,3,2015,2022,1,1,1
宜春市,3,2015,2023,1,1,1
枣庄市,3,2015,2008,0,0,1
枣庄市,3,2015,2009,0,0,1
枣庄市,3,2015,2010,0,0,1
枣庄市,3,2015,2011,0,0,1
枣庄市,3,2015,2012,0,0,1
枣庄市,3,2015,2013,0,0,1
枣庄市,3,2015,2014,0,0,1
枣庄市,3,2015,2015,1,1,1
枣庄市,3,2015,2016,1,1,1
枣庄市,3,2015,2017,1,1,1
枣庄市,3,2015,2018,1,1,1
枣庄市,3,2015,2019,1,1,1
枣庄市,3,2015,2020,1,1,1
枣庄市,3,2015,2021,1,1,1
枣庄市,3,2015,2022,1,1,1
枣庄市,3,2015,2023,1,1,1
德州市,3,2015,2008,0,0,1
德州市,3,2015,2009,0,0,1
德州市,3,2015,2010,0,0,1
德州市,3,2015,2011,0,0,1
德州市,3,2015,2012,0,0,1
德州市,3,2015,2013,0,0,1
德州市,3,2015,2014,0,0,1
德州市,3,2015,2015,1,1,1
德州市,3,2015,2016,1,1,1
德州市,3,2015,2017,1,1,1
德州市,3,2015,2018,1,1,1
德州市,3,2015,2019,1,1,1
德州市,3,2015,2020,1,1,1
德州市,3,2015,2021,1,1,1
德州市,3,2015,2022,1,1,1
德州市,3,2015,2023,1,1,1
滨州市,3,2015,2008,0,0,1
滨州市,3,2015,2009,0,0,1
滨州市,3,2015,2010,0,0,1
滨州市,3,2015,2011,0,0,1
滨州市,3,2015,2012,0,0,1
滨州市,3,2015,2013,0,0,1
滨州市,3,2015,2014,0,0,1
滨州市,3,2015,2015,1,1,1
滨州市,3,2015,2016,1,1,1
滨州市,3,2015,2017,1,1,1
滨州市,3,2015,2018,1,1,1
滨州市,3,2015,2019,1,1,1
滨州市,3,2015,2020,1,1,1
滨州市,3,2015,2021,1,1,1
滨州市,3,2015,2022,1,1,1
滨州市,3,2015,2023,1,1,1
泰安市,3,2015,2008,0,0,1
泰安市,3,2015,2009,0,0,1
泰安市,3,2015,2010,0,0,1
泰安市,3,2015,2011,0,0,1
泰安市,3,2015,2012,0,0,1
泰安市,3,2015,2013,0,0,1
泰安市,3,2015,2014,0,0,1
泰安市,3,2015,2015,1,1,1
泰安市,3,2015,2016,1,1,1
泰安市,3,2015,2017,1,1,1
泰安市,3,2015,2018,1,1,1
泰安市,3,2015,2019,1,1,1
泰安市,3,2015,2020,1,1,1
泰安市,3,2015,2021,1,1,1
泰安市,3,2015,2022,1,1,1
泰安市,3,2015,2023,1,1,1
菏泽市,3,2015,2008,0,0,1
菏泽市,3,2015,2009,0,0,1
菏泽市,3,2015,2010,0,0,1
菏泽市,3,2015,2011,0,0,1
菏泽市,3,2015,2012,0,0,1
菏泽市,3,2015,2013,0,0,1
菏泽市,3,2015,2014,0,0,1
菏泽市,3,2015,2015,1,1,1
菏泽市,3,2015,2016,1,1,1
菏泽市,3,2015,2017,1,1,1
菏泽市,3,2015,2018,1,1,1
菏泽市,3,2015,2019,1,1,1
菏泽市,3,2015,2020,1,1,1
菏泽市,3,2015,2021,1,1,1
菏泽市,3,2015,2022,1,1,1
菏泽市,3,2015,2023,1,1,1
南阳市,3,2015,2008,0,0,1
南阳市,3,2015,2009,0,0,1
南阳市,3,2015,2010,0,0,1
南阳市,3,2015,2011,0,0,1
南阳市,3,2015,2012,0,0,1
南阳市,3,2015,2013,0,0,1
南阳市,3,2015,2014,0,0,1
南阳市,3,2015,2015,1,1,1
南阳市,3,2015,2016,1,1,1
南阳市,3,2015,2017,1,1,1
南阳市,3,2015,2018,1,1,1
南阳市,3,2015,2019,1,1,1
南阳市,3,2015,2020,1,1,1
南阳市,3,2015,2021,1,1,1
南阳市,3,2015,2022,1,1,1
南阳市,3,2015,2023,1,1,1
商丘市,3,2015,2008,0,0,1
商丘市,3,2015,2009,0,0,1
商丘市,3,2015,2010,0,0,1
商丘市,3,2015,2011,0,0,1
商丘市,3,2015,2012,0,0,1
商丘市,3,2015,2013,0,0,1
商丘市,3,2015,2014,0,0,1
商丘市,3,2015,2015,1,1,1
商丘市,3,2015,2016,1,1,1
商丘市,3,2015,2017,1,1,1
商丘市,3,2015,2018,1,1,1
商丘市,3,2015,2019,1,1,1
商丘市,3,2015,2020,1,1,1
商丘市,3,2015,2021,1,1,1
商丘市,3,2015,2022,1,1,1
商丘市,3,2015,2023,1,1,1
信阳市,3,2015,2008,0,0,1
信阳市,3,2015,2009,0,0,1
信阳市,3,2015,2010,0,0,1
信阳市,3,2015,2011,0,0,1
信阳市,3,2015,2012,0,0,1
信阳市,3,2015,2013,0,0,1
信阳市,3,2015,2014,0,0,1
信阳市,3,2015,2015,1,1,1
信阳市,3,2015,2016,1,1,1
信阳市,3,2015,2017,1,1,1
信阳市,3,2015,2018,1,1,1
信阳市,3,2015,2019,1,1,1
信阳市,3,2015,2020,1,1,1
信阳市,3,2015,2021,1,1,1
信阳市,3,2015,2022,1,1,1
信阳市,3,2015,2023,1,1,1
周口市,3,2015,2008,0,0,1
周口市,3,2015,2009,0,0,1
周口市,3,2015,2010,0,0,1
周口市,3,2015,2011,0,0,1
周口市,3,2015,2012,0,0,1
周口市,3,2015,2013,0,0,1
周口市,3,2015,2014,0,0,1
周口市,3,2015,2015,1,1,1
周口市,3,2015,2016,1,1,1
周口市,3,2015,2017,1,1,1
周口市,3,2015,2018,1,1,1
周口市,3,2015,2019,1,1,1
周口市,3,2015,2020,1,1,1
周口市,3,2015,2021,1,1,1
周口市,3,2015,2022,1,1,1
周口市,3,2015,2023,1,1,1
驻马店市,3,2015,2008,0,0,1
驻马店市,3,2015,2009,0,0,1
驻马店市,3,2015,2010,0,0,1
驻马店市,3,2015,2011,0,0,1
驻马店市,3,2015,2012,0,0,1
驻马店市,3,2015,2013,0,0,1
